gene	score
C7ORF51	-0.795757416128957
MGRN1	-0.795936074537404
DCI	-0.7959680323783
LOC286177	-0.796126380946872
SULT1E1	-0.796303638803448
LOC387703	-0.796537599360168
PNPLA5	-0.79668875234198
MTP18	-0.796903886050449
LOC100288272	-0.797041998071159
HS6ST3	-0.797556781017552
IL2	-0.797668781566156
VGLL2	-0.797930640074737
USP24	-0.798230389746045
ZNF16	-0.798272593274276
TMEM61	-0.798282780545835
LOC100131297	-0.798300244632687
TRPV1	-0.798311887492522
STXBP3	-0.798335173536844
GNG5	-0.798370103415019
DEF6	-0.798531666774215
OR13F1	-0.798534578016893
LOC100288733	-0.799156283389601
RNU7-44P	-0.799430106425333
COQ2	-0.799931299571252
LOC100287180	-0.800026024335954
COG1	-0.800407910810204
CHRNA4	-0.800523082691384
MSI2	-0.800533288306906
FOSL2	-0.800654304104335
CSGALNACT2	-0.80076220759492
UBQLN4P	-0.800786997551614
IQWD1	-0.800861370374604
U2AF1L4	-0.801154529939397
LOC100287250	-0.801379186348684
AOX2P	-0.80162139375737
RPL18P4	-0.801862188696841
ITGB5	-0.801976035217468
PARD3	-0.802027123573314
GRSF1	-0.802253397173963
LOC100288826	-0.802380420355679
LOC100288901	-0.802414003360558
ITPRIPL2	-0.802466569880726
CGGBP1	-0.802548344430954
ASLL	-0.802561487269943
C7ORF49	-0.802801003287198
RTF1	-0.802817070034008
FABP4	-0.802951454577772
HTR2B	-0.803290401749308
RNF170	-0.803494983489993
TAF1A	-0.803500829176714
LOC100129169	-0.803670366037502
UBE4B	-0.803683520725083
COPS8	-0.804246379319673
OR5BD1P	-0.804435030492385
ADORA2A	-0.804494995388026
KITLG	-0.804623710298698
NFATC2	-0.805620239348385
TXNDC8	-0.805791529719735
OR4A50P	-0.80583106162449
FLJ30064	-0.805924771911037
PDE1A	-0.805964308060903
CYP39A1	-0.806024346845766
BBOX1	-0.806246955015257
BLCAP	-0.806312866414873
LOC729130	-0.806327513868268
EIF4G2	-0.806661522757698
PCDHA5	-0.806671778840408
MRAS	-0.806764087403468
MGC12916	-0.806764087403468
GAPDHL5	-0.80693700130618
LOC100287455	-0.807215472709363
BPIL2	-0.807222801749469
LOC100289522	-0.807596640310439
LOC100129032	-0.807777002795134
TMEM143	-0.807935391523604
LRRC24	-0.808175946506816
SERPINB11	-0.808259564983727
LMOD2	-0.808434155109726
ISLR	-0.808453229473684
OR5D14	-0.808748185928494
ORC1L	-0.809404386238026
THOC6	-0.809414665076987
C6ORF182	-0.809543892062924
SF3A3	-0.809599698804498
LOC100289312	-0.810645807586988
PLBD2	-0.810663446234658
ARL8A	-0.810678145300384
PIK3AP1	-0.810725183487808
C2ORF29	-0.81073400334765
LOC653758	-0.810745763258881
ANAPC1	-0.810847197147637
LOC100289095	-0.810901592669291
LOC100286990	-0.811047149243712
ANKDD1A	-0.811300076283239
TMPRSS2	-0.811426559267361
LOC115110	-0.811430971698792
CD302	-0.811522165485717
POLR2G	-0.811617779122402
SEPN1	-0.811666324270068
LOC400836	-0.812113618065843
FADS1	-0.812437418887849
GAPDHL16	-0.812628795781578
SCGB1D2	-0.812733329575409
RIT1	-0.812767194539872
DSCR3	-0.813105895466858
ZNF395	-0.813207523935095
MGC39372	-0.813300322481076
ST8SIA3	-0.813343041626158
TCEB3	-0.813543399491818
RPL21P47	-0.813552239561594
PRDM11	-0.81373936928933
HMGN1L2	-0.813929475118231
LOC100128939	-0.814243435190172
SCGB1D4	-0.81443951669653
ODF1	-0.814727061245198
C15ORF17	-0.814915845062716
SLC23A4	-0.815005822569791
UQCRB	-0.815131212067421
NAPB	-0.815476468203835
LOC731220	-0.815700789234909
WFDC11	-0.815901532323905
TPRKB	-0.815979771990205
PTPN18	-0.816049158514804
DUOX1	-0.81610821397102
KCNRG	-0.81635775469674
LOC100288808	-0.816508389677952
CDRT4	-0.81659848415773
FCRL5	-0.816666428641326
ZNF740	-0.816724036700308
RXRG	-0.817049056023226
RELL1	-0.817105204466211
CASC3	-0.817121458443647
CYP27C1	-0.817168743969158
PSMA6	-0.817476144433909
CD52	-0.817480578659544
LOC100129800	-0.817594395952195
PTPLB	-0.817619525872708
LOC389602	-0.817652047712794
APOB48R	-0.817733356096818
LY6G6F	-0.817898946249105
MT1DP	-0.817993579263155
C7ORF10	-0.81817990942077
CST2	-0.818255336846495
FASTK	-0.818360351407222
GMEB2	-0.818497919345452
POLR2A	-0.818523067847427
LOC100128597	-0.818568928213192
LOC100288795	-0.818591119330817
SPATA16	-0.818749427665428
FLJ20464	-0.819146028351646
ZSWIM5	-0.819205233534389
LOC440082	-0.819224475837062
RPS15AP17	-0.819633076334829
CYB561	-0.819714516699024
GLIS1	-0.819729324622088
C19ORF46	-0.819804847825857
LOC730376	-0.819838908839834
CBLC	-0.819852237321606
KRT8P20	-0.820292158961365
HMHB1	-0.820640357638915
C1QBPP	-0.820696671451173
CD8BP	-0.820999032208784
LOC100286988	-0.821139863081181
FOXE1	-0.821245126262921
PSPHL	-0.821301468042431
ALG1	-0.82134001918326
LOC100289065	-0.821562453451576
TMEM87A	-0.821618809919541
LOC100287129	-0.821826461533239
EVX1	-0.822212194291595
GDF15	-0.822642579052636
RPL7AP35	-0.822792507455846
LOC100128638	-0.822799930134482
LOC100130455	-0.822859313195662
LOC391044	-0.822973633758421
RPS15AP20	-0.823349334218829
LOC730232	-0.823392406122519
MRPL44	-0.823453303489504
LYZ	-0.823910874071563
WDR70	-0.824057986967907
C2ORF64	-0.824200658931652
HNRNPH1	-0.82423930214238
PXK	-0.824667432375823
VENTXP7	-0.824997552624078
LOC572558	-0.825024323071066
TMEM80	-0.825040683079742
LOC149844	-0.825260821037222
IMMTP	-0.825309911304976
CDH15	-0.825489925972163
PEX6	-0.825576223479367
CBLB	-0.825635742583974
LRCH4	-0.825649134785592
ZW10	-0.825692288442603
LOC100287764	-0.825906591448883
UPF3A	-0.8259423123043
SCARA5	-0.82627724659339
SHH	-0.826295112359036
CDH26	-0.826347222348692
DHRS7	-0.826551217322619
LYZL6	-0.826573554627896
LOC100133291	-0.826631633551859
C17ORF65	-0.8266658865321
GRLF1	-0.826847592473059
KRT6A	-0.827331778474014
TRIM59	-0.827916039464602
SF3B2	-0.82808749618329
LOC100127989	-0.828191873062131
RPS19P2	-0.828253012281417
TH1L	-0.82832459383825
LOC100128899	-0.828333541831281
LOC100130532	-0.828445397340642
KCTD10	-0.828555771602982
C5ORF34	-0.828603504140042
RHOBTB2	-0.828710909251679
LOC100287396	-0.8288004208146
APOLD1	-0.82914062533508
CCDC121	-0.829842227121502
LOC390101	-0.829846706742666
FAM83D	-0.82985865248052
NAGS	-0.830154347238673
RCL1	-0.830604002106132
ZNF480	-0.830630897087551
GADD45B	-0.830729517160298
ZNF667	-0.830905858035527
RPL35AP26	-0.830967135066279
LOC100129251	-0.831095677512252
SMG6	-0.831441016503346
LYL1	-0.831481387273183
LOC728510	-0.831671297594304
SLC45A1	-0.831714667149927
RPL18P3	-0.831737100292555
GPR22	-0.831936025803067
RPL29P25	-0.832224750708163
ZNF382	-0.832363901988531
AFAP1L2	-0.832597353239192
ZNF14	-0.832661709959176
ETHE1	-0.832854800815031
ALX1	-0.832863782540794
LRP4	-0.832910189194285
AQR	-0.833034448098098
MZF1	-0.833059900303983
C12ORF47	-0.833098828250985
LOC100129461	-0.833107811802659
MYO1F	-0.833166206527475
LOC100288506	-0.833263537382823
KIAA1609	-0.833416287870642
OR4A3P	-0.833582538441057
CAPNS1	-0.833840197458573
WDR82P2	-0.833925596671462
UBE2L1	-0.833970546068538
TRBV7-3	-0.834232784475926
BEAN	-0.834250768639942
OR10P1	-0.834267254360658
STX3	-0.834408141586368
MYO1B	-0.834429126207265
LGALS9	-0.835222314553597
CYP2C18	-0.835298812279244
SNUPN	-0.835322812573044
PAWR	-0.835337813001011
LOC100287955	-0.835378315095424
MTFMT	-0.835435320364781
DLSTP	-0.835478826212689
C3ORF64	-0.8355643423159
FLJ30679	-0.835622856854773
RIOK3	-0.83567837329299
MRPL46	-0.835736893408114
PDE5A	-0.836229175889855
LOC100287401	-0.83671865753499
PTPN23	-0.83671865753499
ZDHHC11	-0.836729170075473
LOC100288002	-0.837302994716885
NUP85	-0.837309004810365
PROKR2	-0.837373615225548
ZNF567	-0.83743522376083
CCT2	-0.837451753420851
TMEM171	-0.837599027766147
LOC100289256	-0.837653133108843
LOC100129694	-0.838051484037272
MICALL1	-0.838108616959297
TRIM69	-0.838140191589907
TESK1	-0.838299581052327
TEAD2	-0.838579315933635
PUS7L	-0.838627448980801
NAP1L4	-0.838672575477153
EXOC6	-0.838937351997982
NUP107	-0.839202187346927
CHL1	-0.839327101715716
MAP6D1	-0.840344964749038
RNF10	-0.840447401531382
LOC284788	-0.840572446615758
LOC643014	-0.84083764595225
HIST1H1PS2	-0.840940125171326
LOC723972	-0.841214451249028
LOC100289059	-0.841597407789347
DGKD	-0.841654711114052
PPHLN1	-0.841988029979557
SPEG	-0.841989538422311
DNAH14	-0.842070997176262
GDF11	-0.842196213193731
CYCSP29	-0.842233931449381
PTPN14	-0.842273159706369
NOS1AP	-0.842321442417431
DDX39	-0.842979490120525
ANP32B	-0.84298250952898
PHF21A	-0.843023272295365
NFIL3	-0.843643945237542
FZD6	-0.843687751953377
OR10G4	-0.843696815613965
NTN1	-0.843708900602571
C7ORF16	-0.843878103383317
DCC	-0.844018620482715
CYP11B2	-0.844071507578315
DUSP11	-0.844331444194305
FMN2	-0.844340512780405
C8ORF59	-0.84455817968254
DNAJC7	-0.84462469699529
LOC654254	-0.844978510964734
C6ORF217	-0.845104034498038
LOC100287547	-0.845167557504593
ZBTB7C	-0.845188732597988
RGS9	-0.845197807754028
RBM11	-0.84566073305459
ENSAP	-0.845756063701942
ENOX1	-0.846090538351801
GCA	-0.846261595903651
SSRP1	-0.846302471727302
HSP90AA5P	-0.846352432987691
GOPC	-0.846453875985476
LOC100216001	-0.846585613475565
LRIT2	-0.846682533193302
MYSM1	-0.846921837807656
FAM69A	-0.846923352548273
HDAC5	-0.847270279341038
DDX11	-0.847312705334161
NUP88	-0.847382408491153
ZNF565	-0.847515765134081
LMTK2	-0.847615792508221
LOC100129729	-0.847676419286887
MCART1	-0.847737049181438
JPH2	-0.848126670612945
RPL35AP16	-0.848354135630712
LOC728027	-0.848533105629381
FILIP1	-0.84900796285259
ARFRP1	-0.849194620491443
CUL1	-0.849223456423427
TCL6	-0.849780583838324
SCNN1G	-0.849786657524721
LOC100288257	-0.849908137836611
UCKL1OS	-0.849953696187278
LCA5	-0.850108607777154
FAM38B	-0.850535479576954
HTR1B	-0.850567387252105
RINT1	-0.851173797708009
ORAI2	-0.85123764859556
TM6SF2	-0.851261973656073
PPP2R2A	-0.85158128678003
NDUFAB1	-0.851598015098711
LOC100270670	-0.852322123504646
SRP54	-0.852398211249057
LOC100289009	-0.852459084997839
LOC100289332	-0.852506264325947
NDFIP2	-0.852868543043087
OR51B4	-0.852883767288259
LOC100131389	-0.853307080471035
SDHB	-0.853576679702345
LOC343052	-0.853604100048765
SAMD10	-0.853639138092086
GUSB	-0.854010910583892
LOC100289075	-0.854231896882469
CD79B	-0.854378228007682
LOC100289459	-0.854379752386512
RUVBL1	-0.854719738467849
CRIP3	-0.854800556866179
FANCA	-0.854936283341664
FAM19A1	-0.854974411589523
LOC100128007	-0.855445779401386
RCN2	-0.855459511409476
LOC100288086	-0.855647198356665
IL29	-0.855670089070787
ABCB5	-0.85571587184416
NMNAT2	-0.85584865203119
PCDHA4	-0.855903599970724
SPATS1	-0.8559158109749
CRYBA1	-0.855935654128888
GPR111	-0.855999765083706
KLHL30	-0.856393666737266
KRT8P29	-0.856488345077714
C19ORF61	-0.856827417601528
KRT18P6	-0.856899215861874
LOC158376	-0.856971018539802
HTRA3	-0.857369832981991
AP1M2	-0.857976720388789
LOC100128540	-0.858463069816502
HIST1H4H	-0.859078179659763
HELZ	-0.859338398547534
RPL11	-0.859500682134335
HSPH1	-0.859658394476249
LOC100128503	-0.859859010973197
GPN2	-0.859869731912685
LOC256483	-0.86001064487541
PTPRE	-0.860375259840208
VNN2	-0.860431953952692
NIPAL1	-0.86049631278339
B9D2	-0.860830423041798
LOC256374	-0.860836554403007
LOC100286972	-0.860871810357987
POLD3	-0.861014377957837
MAP3K6	-0.861057304964053
CECR7	-0.861120165228902
EMR4P	-0.861528073042882
RAB11B	-0.861899301715218
LOC100288199	-0.861900835964412
EPPK1	-0.86206808129152
RPS11	-0.862095702105685
C15ORF41	-0.862253767193767
FNTAL1	-0.862287531461068
INPP5A	-0.862367341819083
CRISP1	-0.862645186104633
HLA-U	-0.862999879714699
LOC100131607	-0.86312581438206
MYL7	-0.863792574742874
LOC100288585	-0.864013888845234
FAM128B	-0.864352089353717
TUBB2A	-0.864913412931723
C13ORF34	-0.865007249752516
FIGLA	-0.865018018399451
SETP2	-0.865022633564559
OTUB1	-0.865041094409246
AKIRIN2	-0.865178021543375
GPR37	-0.865211871200636
C5AR1	-0.865304193486865
CAP2P1	-0.865350357395829
FUBP3	-0.865378056626421
LOC100288721	-0.865434996018977
C2ORF53	-0.865548883222433
OR52R1	-0.865630457984487
AHI1	-0.866023020889213
SLC4A11	-0.866349488539258
LOC644746	-0.866734592662049
C17ORF74	-0.866734592662049
CAMK2B	-0.866766947260557
HRH2	-0.867090543165204
OXNAD1	-0.867175309478443
KIAA0141	-0.867352568271358
TSPAN12	-0.867503645100866
LOC100129320	-0.867545271788119
CASD1	-0.867813568730524
CD177	-0.867984756317112
LANCL1	-0.86800017987122
SNAR-I	-0.868047994201225
FNTA	-0.868091183043819
OR5I1	-0.868402807686102
SLC6A21P	-0.868469154511643
LOC100129746	-0.868587971170989
LOC100288396	-0.868702170165873
MAP4K1	-0.868904361036193
FUT10	-0.869037116343873
ICT1	-0.869126657641681
GSTAP1	-0.869404588809873
LOC100129915	-0.869478715130776
TMEM9B	-0.869667141036549
KIAA1486	-0.869765999761764
MRPS25	-0.870002368359607
LOC100130704	-0.870105891481435
LOC100287480	-0.870153793394818
CLDN6	-0.870217150605148
OR10AF1P	-0.870312965705274
LOC100286970	-0.870456703338539
OR2L3	-0.870683938219878
ASH1L	-0.871235981629502
LOC494127	-0.871706278409353
FAM164B	-0.871984834505604
LOC391603	-0.871994120874056
DENND4C	-0.872077701574286
DCBLD2	-0.872130329585189
SAE1	-0.872243333182041
LOC345643	-0.872408988722231
KRT80	-0.872432213374835
ATIC	-0.87263351341311
ITGA2B	-0.872655193987857
C20ORF173	-0.873411173408551
C1ORF167	-0.873759897667316
KIAA1797	-0.873918021005519
SYNPO2	-0.874020347751244
NDUFS8	-0.874099424686943
AMFR	-0.874113380007699
SFRS5	-0.874235884018333
LOC648237	-0.874370808680226
LOC100288431	-0.874710517109774
ADPGK	-0.874938597205261
KRT8P23	-0.874938597205261
LRRC6	-0.874985149755854
RPS3AP12	-0.87511395502735
NCBP2	-0.875559453876594
OR8T1P	-0.875772174889492
PIGK	-0.876287838446158
GNB4	-0.876362411493506
CCDC150	-0.876368626134109
RPL18P8	-0.876433881904044
BRUNOL6	-0.876491372222216
CYTIP	-0.876534880334654
GCM1	-0.876544203717479
C12ORF50	-0.87662811759189
CKAP2L	-0.876755554169208
PRKAR1A	-0.876859689748329
LOC100128733	-0.876966943792002
OR52Z1	-0.877456710028466
ICOSLG	-0.877531359554483
DIRC3	-0.877559354387494
DMGDH	-0.877632455249649
RNF219	-0.877937351971292
PIM1	-0.878022924390001
LOC100288544	-0.878180083214596
VASH2	-0.878214318706751
ACCN4	-0.878340376436868
CDC42EP4	-0.87863456543372
LOC100131457	-0.878874331222377
TRERF1	-0.878959974106376
DUSP16	-0.879061196736297
NAT13	-0.879530052854792
LOC157381	-0.879799615814188
TCTE1	-0.879922732302729
TRIML2	-0.880003778283467
RASSF9	-0.880195506210224
DEC1	-0.880282807693267
OR2F1	-0.880589975168987
CCDC18	-0.880724094639814
CTSZ	-0.880752168161939
WDR25	-0.880805197819936
LOC100288668	-0.880850430956245
C9ORF3	-0.88090190533821
FTHL4	-0.880914384327767
CYCSP12	-0.88109378496476
LOC100288077	-0.881324707524516
BAHD1	-0.881377763940399
LOC100129655	-0.881521340801179
CARM1L	-0.88154475179492
LOC100128374	-0.881782010458441
SPRED2	-0.881825721415848
LOC645744	-0.88209739157127
DEFB1	-0.882147360986318
CAP1	-0.882467529821711
TRPM6	-0.882683109064069
SNX16	-0.882900291951949
CUL4A	-0.883061252901109
PCDH8	-0.883208169271282
TAS2R20	-0.883547400098834
KIAA0513	-0.883625578297599
LOC100128074	-0.883658414751568
MYH4	-0.883927396815543
ANXA2P3	-0.884049398132979
GNAO1	-0.88418862083926
CD160	-0.884354459011293
ETV3	-0.884421739921488
IGHV3-75	-0.88451406210472
GPR125	-0.88454066481087
PGRMC2	-0.88454066481087
TFG	-0.88491003765547
CYP2F1	-0.885129214204555
SCAMP3	-0.885298322313484
SGSH	-0.88545179417672
BCAR1	-0.885577092793515
MGC34800	-0.885730602549343
CEP68	-0.886358956975283
SLC25A34	-0.886829276504738
CIDEC	-0.88685907001359
PRELID1	-0.886912386678529
CYP2D6	-0.886935909538109
LOC100131026	-0.887009617676312
ZNF643	-0.887224496559594
IQSEC1	-0.887345285887223
ATP10B	-0.887419020801185
OR5BN2P	-0.887453536674036
SCG5	-0.887497467495916
RPL3P10	-0.887505312465773
CRY1	-0.887550814368113
EEF1D	-0.887597887235399
HILS1	-0.888406278378209
OLFM1	-0.888431402741224
VEGFA	-0.888601006862585
SMYD2	-0.888670112166564
C7ORF40	-0.888699954405276
TMPRSS3	-0.888844464862117
DCP1B	-0.888913585120837
RERG	-0.889032984662719
GJA9	-0.889218393282181
LOC100288912	-0.889224678855793
ARL5B	-0.889447839484895
NKPD1	-0.889499707101152
FPGT	-0.889561008278425
LOC100287831	-0.88967576049316
LOC390834	-0.889733927048567
VEZF1	-0.889792096614414
RAF1P1	-0.889946181906598
GLB1	-0.890502951823276
SLC4A1AP	-0.890518683796058
AMOTL1	-0.890976580771449
GUCY2G	-0.891776381607499
ATP6V1G1	-0.891844107471469
PCSK1	-0.89195121718812
C8ORF74	-0.89211662729438
TSHB	-0.892154438745941
LOC677762	-0.892482191439651
ZNF43	-0.892493223245883
LOC284632	-0.89289044063693
MARK1	-0.893330381431328
LOC100288030	-0.893376119964458
ACCSL	-0.893442365291608
LOC729023	-0.893503882320603
NPVF	-0.893565402731112
CDC40	-0.893587487805967
PWRN1	-0.893622193804212
LOC100129174	-0.893652168032575
CCDC122	-0.8938478090351
KRT82	-0.893980359477067
RPL36AP41	-0.894183949672471
TGIF2P1	-0.894224987843201
LOC389257	-0.894296019005538
LOC729490	-0.894348111392404
UBE2J1	-0.894403363545765
CEP152	-0.894436516148424
RB1	-0.894565978583347
ACADL	-0.894842320521496
WARS2	-0.894992363336886
LOC402076	-0.895379408880629
TRIM43	-0.895429971671907
TAS2R19	-0.895728654860593
SPATA2L	-0.896172876591331
RASGRP2	-0.896459105961533
CYB5A	-0.896492319648954
CNTLN	-0.896924187618657
LOC100128476	-0.897068180787084
MMEL1	-0.8971409756204
OGFR	-0.89732931475013
TMEM48	-0.897391046264362
RPL21P24	-0.897432202507116
LOC100131060	-0.897476526314763
KLK6	-0.897628507042989
LOC442320	-0.897653839180149
CELSR3	-0.897704505182673
KLKBL4	-0.897790009287856
CCDC125	-0.898352283108683
LOC342784	-0.898556672693513
PTP4A1	-0.898556672693513
LOC392100	-0.898612133706181
TRGV5P	-0.8986723516497
ZBTB7A	-0.898963979375922
C2ORF71	-0.899200190471303
LOC441864	-0.899242999193753
NT5C3L	-0.899620421466938
LOC100288326	-0.899620421466938
TOR3A	-0.899655315710469
IKZF2	-0.899756832466245
C9ORF163	-0.899978932703496
LOC100131818	-0.899996385317535
EIF3K	-0.900145537019663
CALCR	-0.900194729738039
VN2R9P	-0.900389935222597
CALCOCO1	-0.900470884144923
LOC390730	-0.900526440741265
CLSTN3	-0.900639149804369
PRC1	-0.900647087493563
OR8F1P	-0.900688364392157
FBXL4	-0.90070900341693
LOC441897	-0.900786800112934
LOC400027	-0.900786800112934
SLC48A1	-0.901061513695347
KRT81	-0.901660402683189
ENHO	-0.901755746412144
SP3	-0.901878116209237
KLHL5	-0.90193374330896
DNM2	-0.902065670160828
MRPL11P2	-0.902196022951944
SDSL	-0.902401121181787
C11ORF54	-0.902676235001215
LAMB3	-0.902735083241953
C6ORF142	-0.902910055937303
LOC442668	-0.902922782302544
DHX8	-0.903188478574558
LOC644016	-0.903231441444589
LOC284661	-0.903369888701645
MMP24	-0.903950919457886
ZNF37A	-0.904075124513221
LOC642487	-0.904089456763246
LOC100287068	-0.904213677376999
USP18	-0.904554559455216
SYT9	-0.904634219949568
N6AMT2	-0.904806306212129
PKMYT1	-0.904936982197697
HDAC2	-0.905077237033255
ICK	-0.905276493264218
LOC100128711	-0.905405630495464
DOPEY1	-0.90557305308585
LOC642635	-0.905654381789154
LOC100287900	-0.905836197025472
RPL5P27	-0.906045162042226
LOC400347	-0.906096212944629
RUNX1T1	-0.906241401856286
LOC100286977	-0.90636267317091
MPPED2	-0.906677083259155
LOC100289116	-0.906922928196486
LOC100288960	-0.907176812638163
PNOC	-0.907207154941849
DDX6	-0.907638425351294
KIAA1383	-0.907874897071672
CORIN	-0.907942013159409
LOC100131347	-0.907999544489992
RPL8P3	-0.908089043644988
M6PR	-0.908093838447853
LOC100130635	-0.908562231497559
RAX	-0.908858077237938
LOC391367	-0.908891664754811
OR5M6P	-0.909003630550419
RPSAP17	-0.909200398057546
VCL	-0.909333196025463
ANXA2	-0.909408401986723
DGKI	-0.909622847225576
THBS4	-0.909733286837215
OR5AR1	-0.909776505357971
IL17REL	-0.909975012243471
TMEM63A	-0.910075880286296
GNG10	-0.910224797655966
MXD3	-0.910602786134598
ACTBP9	-0.910812657935851
KRT24	-0.910814260164958
LOC100287288	-0.911088275736823
NEK3	-0.911299843322829
UBN1	-0.911347932554059
CUTC	-0.911684616203514
PTPRT	-0.911759983364597
SPATA22	-0.912101605864744
LBA1	-0.912322995587393
LOC646797	-0.912918402827425
NAGLU	-0.913001881994324
TUBA4B	-0.913120690241176
DNAJC10	-0.913210607753035
SSR2	-0.91326841576691
LOC649925	-0.913321409127464
LOC100128737	-0.913404919022349
ADAMTS19	-0.913435433842175
CYR61	-0.913716531398762
C3AR1	-0.91383381057871
MST150	-0.913843450522363
BSND	-0.913873977570871
CTAGE1	-0.913944675058412
OR51E1	-0.913976811790154
C12ORF11	-0.914341629875114
GABRB1	-0.914528103727437
GALNT1	-0.914647077800618
FLJ46906	-0.915819825986264
KCNB2	-0.915903526933701
SFTPC	-0.916309245534224
TRAT1	-0.916779552638443
SOCS5	-0.916998669013121
MRGPRX3	-0.91705345498628
WWOX	-0.917266179562833
RABL3	-0.917309696521639
RPS3AP50	-0.917404795181287
TMEM117	-0.917470885576889
LOC100287877	-0.917585344278239
WDR49	-0.917738512050604
APOBEC3D	-0.918006204272508
THUMPD3	-0.918065879576891
LOC100288642	-0.918448201663297
OR5M5P	-0.918488538825034
LOC100287313	-0.918598263466524
SARNP	-0.919056644806554
ANKRD9	-0.919578207697359
EDC3	-0.919754271448454
SARS2	-0.919815658174499
SLC16A1	-0.919970755871385
SARM1	-0.920158195119704
OR6P1	-0.920441031038263
NUTF2	-0.920525087902334
PURG	-0.920605917944155
C14ORF132	-0.920654418856462
SSTR4	-0.92070130513039
IL10	-0.920736875378032
SLC31A2	-0.920848444166643
SGCZ	-0.921065146739824
FAM124B	-0.921319099570227
ATP6V1A	-0.921561785178355
ARPM1	-0.921958288440078
IL17B	-0.92200037484458
UTP15	-0.922170355788109
TCF12	-0.922194640955154
TLK2P1	-0.922354936700335
ARHGEF11	-0.922476388650672
OR52E6	-0.922494202747603
LOC100133117	-0.922568701234087
RCCD1	-0.922806806818175
LOC253724	-0.922813286612858
IQUB	-0.922878086690912
MBOAT1	-0.922904007807216
CCT4	-0.923017419982902
R3HDML	-0.923046585032764
LOC100286880	-0.92347605028294
COL15A1	-0.923501985712703
LOC100287438	-0.923618702834739
PPM1E	-0.923681929863037
WDR55	-0.923733811208382
LOC100128588	-0.923772723849137
RUFY3	-0.924135975971847
SLITRK6	-0.924645382982337
RYR1	-0.924687573937241
UCHL5	-0.924825517393514
LSS	-0.924914784302248
HSPA14	-0.924931015441146
EDIL3	-0.925145289316379
FGFR1	-0.925171264793733
C1GALT1	-0.925219970496354
RAB11FIP4	-0.925241076982459
CEP290	-0.925543107241964
ATAD4	-0.925595077949774
KRTAP17-1	-0.925733137283837
TMEM50A	-0.925941071697128
RPL11P2	-0.926162045886354
SLC12A6	-0.926678912122095
LOC100131080	-0.926808980341672
HEATR6	-0.926903289606299
MAPKAPK5	-0.926908167895947
LOC145474	-0.926971587668817
FABP5L1	-0.927038263758021
RAB30	-0.927303382641419
STX19	-0.92731151615283
SPG21	-0.927358691728807
MRPS21P2	-0.927604363431376
CNOT6L	-0.927643415745837
ZNF597	-0.927894035102257
ZNF282	-0.928248907635804
OR13C5	-0.928379165412276
KLHDC4	-0.928481754498913
LOC100133112	-0.928514324506468
LOC388630	-0.928517581561397
AUTS2	-0.928686961993396
LOC100288790	-0.928853110993519
USP22	-0.928877546832706
LOC647175	-0.928893837700301
LIPA	-0.928941082610478
ATP5O	-0.929104011998708
CCDC94	-0.929146377679743
MRPS18A	-0.929250669538677
UPB1	-0.929262077073947
NHLRC3	-0.929341933207058
RPL21P25	-0.92944298415546
LOC284688	-0.929920659845
DEFA9P	-0.930212586631953
WFDC3	-0.930233791106461
GPR32P	-0.930354501467497
LOC646839	-0.930498066572063
DAD1	-0.93056822467835
C6ORF224	-0.930688972609692
SLC28A1	-0.931020283248762
RPS6P17	-0.931278221384321
CPNE1	-0.931372923083653
LOC390614	-0.931408846603024
JMJD6	-0.931859625656052
FLJ23867	-0.931972350008743
KCTD20	-0.932212541389125
RABGEF1	-0.932307325574598
TMEM65	-0.932351452104371
RPL23AP31	-0.932403752564689
MYBPHL	-0.932420096981586
RBBP6	-0.932822248100475
LOC389935	-0.932858220183917
NPAS2	-0.932936708919887
NOC3L	-0.933023380242942
IMPDH1P8	-0.933149311447142
MUC7	-0.933427393794986
RALY	-0.933483018926728
ATP11B	-0.933553372494695
PCDHA3	-0.933667911443637
RPS26P34	-0.933744823040138
LOC100129403	-0.934060709438753
DEFB114	-0.934201497131228
NIPAL2	-0.934584664391173
MMP27	-0.934740262915085
OR13C7P	-0.93475828104821
GALNT4	-0.934766471209042
RPL6P16	-0.934972883965713
SETDB2	-0.935013843613966
STK24	-0.935067912751722
BANK1	-0.935303882805133
OR8D4	-0.935508760154377
SRRM2	-0.935985866808177
KIAA1303	-0.936118707601697
DLAT	-0.936128548317631
LOC728730	-0.936162991537317
DBH	-0.936335224297597
PTPLAD2	-0.936336864743122
BATF2	-0.936504203425152
C1QTNF7	-0.936806135623817
DMKN	-0.936825829820655
C4ORF10	-0.936870143092127
AMZ2	-0.937012942816433
TMEM182	-0.93711307815735
LOC100130649	-0.93735935257403
LOC644334	-0.93743653025627
LOC100132647	-0.937528493934209
RPS3AP44	-0.937636889877765
HINT3	-0.93803279290566
DLD	-0.938272706104343
SLFN11	-0.93832365352914
CEP350	-0.938405831927492
CTNNB1	-0.938514317118022
LOC391048	-0.938532399056986
PEBP1	-0.938780645790237
C6ORF108	-0.938787222649214
FANCI	-0.93890396865408
MYBPC3	-0.939153946797056
RGS1	-0.93925099359906
ZNF692	-0.939489536044546
CYP4Z1	-0.939780794818069
CRHBP	-0.939835106119046
LOC100132168	-0.939998056658093
TNFRSF25	-0.94009024175374
TMEM91	-0.940118228095681
QRICH1	-0.94102900925184
LOC100130404	-0.941040543130181
DDX46	-0.941068554498776
